GameId	Region	GameTitle	URL	Eboot	Icon0	ParamSfo	Pic1	Snd0	Have
NPEB00393	EU	Assassin's Creed	http://zeus.dl.playstation.net/cdn/EP0001/NPEB00393_00/VuclHOMJZXoKXuweCwEUjqDtkuBcZNNhESJKHhNdXZlOlyIHwoKwrKkETCoCSqVo.pkg	dev_hdd0/game/NPEB00393/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00393/ICON0.PNG	dev_hdd0/game/NPEB00393/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00393/PIC1.PNG	dev_hdd0/game/NPEB00393/USRDIR/SND0.AT3	0
NPUB30422	US	Hoard		dev_hdd0/game/NPUB304/USRDIR/EBOOT.BIN	dev_hdd0/game/NPUB304/ICON0.PNG	dev_hdd0/game/NPUB304/USRDIR/PARAM.SFO	dev_hdd0/game/NPUB304/PIC1.PNG	dev_hdd0/game/NPUB304/USRDIR/SND0.AT3	0
NPEB00401	EU	Puzzle Dimension	http://zeus.dl.playstation.net/cdn/EP4213/NPEB00401_00/wSPPHGkxxDLanuwfPIiciZLBptXKAxvldQugFHpBqRIGQmyRQvcvmdMVPmqPzFkO.pkg	dev_hdd0/game/NPEB00401/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00401/ICON0.PNG	dev_hdd0/game/NPEB00401/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00401/PIC1.PNG	dev_hdd0/game/NPEB00401/USRDIR/SND0.AT3	0
NPEB00409	EU	Deadstorm Pirates	http://zeus.dl.playstation.net/cdn/EP0700/NPEB00409_00/YaGnjFdJyofmWtDBPmkSLzHRufyfFskjjfYqvJzdyuhzQCcYpjQkulMEBGmqikRi.pkg	dev_hdd0/game/NPEB00409/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00409/ICON0.PNG	dev_hdd0/game/NPEB00409/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00409/PIC1.PNG	dev_hdd0/game/NPEB00409/USRDIR/SND0.AT3	0
NPUB30326	US	Super Hang-On	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30326_00/YyUOhRUGIOOkdOIkRfTJgCRMEtrCgxLslOZuJcGnWsCncomtzLVdpyyKsVpqMOBTVcMdMjpkIvWiBPtQqTsrWqLcTZxDnQoljXFWt.pkg	dev_hdd0/game/NPUB30326/USRDIR/EBOOT.BIN	dev_hdd0/game/NPUB30326/ICON0.PNG	dev_hdd0/game/NPUB30326/USRDIR/PARAM.SFO	dev_hdd0/game/NPUB30326/PIC1.PNG	dev_hdd0/game/NPUB30326/USRDIR/SND0.AT3	0
NPEB00413	EU	The Revenge of Shinobi	http://zeus.dl.playstation.net/cdn/EP0177/NPEB00413_00/crgpKtgZAnVzroSLJlWZqjnWSJRWEOFUshWgkBcXQXsmDdCHctQQpVFslhIAcoEt.pkg	dev_hdd0/game/NPEB00413/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00413/ICON0.PNG	dev_hdd0/game/NPEB00413/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00413/PIC1.PNG	dev_hdd0/game/NPEB00413/USRDIR/SND0.AT3	0
NPEB00415	EU	Alex Kidd In Miracle World	http://zeus.dl.playstation.net/cdn/EP0177/NPEB00415_00/LSSVltmaGhbaXLvVtAbLuyFjbKiCqsypXOjnUSuMkduoDdzHjbqsITNzwlVxQtUn.pkg	dev_hdd0/game/NPEB00415/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00415/ICON0.PNG	dev_hdd0/game/NPEB00415/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00415/PIC1.PNG	dev_hdd0/game/NPEB00415/USRDIR/SND0.AT3	0
NPEB00416	EU	Monster World IV	http://zeus.dl.playstation.net/cdn/EP0177/NPEB00416_00/gApXUVJGQKzNxVxoyBEQFjZEzsugWmJKFvoDzzcxRiBaRouINWWpnyGZiznMsdjL.pkg	dev_hdd0/game/NPEB00416/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00416/ICON0.PNG	dev_hdd0/game/NPEB00416/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00416/PIC1.PNG	dev_hdd0/game/NPEB00416/USRDIR/SND0.AT3	0
NPEB00435	EU	Beyond Good & Evil HD	http://ares.dl.playstation.net/cdn/EP0001/NPEB00435_00/UJYYAXqqPIjZEOvOAjjXMNLZSoielissqxYJaDQYKonPkeThISAZyWefNQNnrgsu.pkg	dev_hdd0/game/NPEB00435/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00435/ICON0.PNG	dev_hdd0/game/NPEB00435/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00435/PIC1.PNG	dev_hdd0/game/NPEB00435/USRDIR/SND0.AT3	0
NPEB00436	EU	Prototype	http://zeus.dl.playstation.net/cdn/EP0002/NPEB00436_00/fJXiVqlDBiVtCRnPAouZvReujqgIuSJURRNMHtPjNmdRaCEtRiRTSYEKCFSlYTsW.pkg	dev_hdd0/game/NPEB00436/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00436/ICON0.PNG	dev_hdd0/game/NPEB00436/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00436/PIC1.PNG	dev_hdd0/game/NPEB00436/USRDIR/SND0.AT3	0
NPEB00437	EU	Fast Draw Showdown	http://zeus.dl.playstation.net/cdn/EP2043/NPEB00437_00/mtGKXROmJVfxxPnGwiYDtlUYszGRpqVNQdKcWzkLbacMZqQBJMrjRkIEiodiqdwY.pkg	dev_hdd0/game/NPEB00437/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00437/ICON0.PNG	dev_hdd0/game/NPEB00437/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00437/PIC1.PNG	dev_hdd0/game/NPEB00437/USRDIR/SND0.AT3	0
NPEB00438	EU	Dragon's Lair II: Time Warp	http://zeus.dl.playstation.net/cdn/EP2043/NPEB00438_00/PtJeGcbWypvubtoLQinogCsEYpmXxIuskYqSgViNRDEYzenKjmGNofHaLJmStcyS.pkg	dev_hdd0/game/NPEB00438/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00438/ICON0.PNG	dev_hdd0/game/NPEB00438/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00438/PIC1.PNG	dev_hdd0/game/NPEB00438/USRDIR/SND0.AT3	0
NPEB00439	EU	Space Ace	http://zeus.dl.playstation.net/cdn/EP2043/NPEB00439_00/qDRjBmJnXAXjYgDJWRQNUYNBxKBzNoDdiaDOcztuWXpAugQNfydaEwSaRPGgJlWi.pkg	dev_hdd0/game/NPEB00439/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00439/ICON0.PNG	dev_hdd0/game/NPEB00439/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00439/PIC1.PNG	dev_hdd0/game/NPEB00439/USRDIR/SND0.AT3	0
NPEB00441	EU	Puddle	http://zeus.dl.playstation.net/cdn/EP0101/NPEB00441_00/eAXUusteVKDZUpUVDREBhUdfuWxOeFXwHBUUxuOYmUbVpamQRhaCKXdnDplCQEez.pkg	dev_hdd0/game/NPEB00441/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00441/ICON0.PNG	dev_hdd0/game/NPEB00441/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00441/PIC1.PNG	dev_hdd0/game/NPEB00441/USRDIR/SND0.AT3	0
NPEB00445	EU	Tetris	http://ares.dl.playstation.net/cdn/EP0006/NPEB00445_00/PivJCDUAjPriFVywKVuVIzwRAeXiKSlwDZXGzIstviNXBOyfYffOdSHXBiRjgBVb.pkg	dev_hdd0/game/NPEB00445/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00445/ICON0.PNG	dev_hdd0/game/NPEB00445/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00445/PIC1.PNG	dev_hdd0/game/NPEB00445/USRDIR/SND0.AT3	0
NPEB00446	EU	Renegade Ops	http://zeus.dl.playstation.net/cdn/EP0177/NPEB00446_00/bqeKLPPNwPAksjhXjdJlzkABpxGlEfXSvNiFdgCSyngenZSvaRFeQhlFEmJXLtYG.pkg	dev_hdd0/game/NPEB00446/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00446/ICON0.PNG	dev_hdd0/game/NPEB00446/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00446/PIC1.PNG	dev_hdd0/game/NPEB00446/USRDIR/SND0.AT3	0
NPEB00447	EU	Back to the Future: The Game	http://ares.dl.playstation.net/cdn/EP2026/NPEB00447_00/zyGpYghknKxGWDTNlTxPyJFpKDZfetbWDghbBHtjXnbcnMiduToLZecwZTkHfWYl.pkg	dev_hdd0/game/NPEB00447/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00447/ICON0.PNG	dev_hdd0/game/NPEB00447/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00447/PIC1.PNG	dev_hdd0/game/NPEB00447/USRDIR/SND0.AT3	0
NPEB00454	EU	Sine Mora		dev_hdd0/game/NPEB00454/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00454/ICON0.PNG	dev_hdd0/game/NPEB00454/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00454/PIC1.PNG	dev_hdd0/game/NPEB00454/USRDIR/SND0.AT3	0
NPUB30482	US	Dead Block		dev_hdd0/game/NPUB3048/USRDIR/EBOOT.BIN	dev_hdd0/game/NPUB3048/ICON0.PNG	dev_hdd0/game/NPUB3048/USRDIR/PARAM.SFO	dev_hdd0/game/NPUB3048/PIC1.PNG	dev_hdd0/game/NPUB3048/USRDIR/SND0.AT3	0
NPEB00463	EU	Outland	http://ares.dl.playstation.net/cdn/EP0001/NPEB00463_00/bbWQzSGngnnVynIFkLnGfWWdAeZBdBlOnkzNEFLIPHftVdOEDrcfwsiolosdPzZo.pkg	dev_hdd0/game/NPEB00463/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00463/ICON0.PNG	dev_hdd0/game/NPEB00463/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00463/PIC1.PNG	dev_hdd0/game/NPEB00463/USRDIR/SND0.AT3	0
NPEB00464	EU	X-Men: The Arcade Game	http://zeus.dl.playstation.net/cdn/EP0101/NPEB00464_00/piOwmKoPLViGKMqClzKtLjoLGYTYCdmAhUluSvrPvLbKjwwcrmpzMgywYAlBPnAf.pkg	dev_hdd0/game/NPEB00464/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00464/ICON0.PNG	dev_hdd0/game/NPEB00464/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00464/PIC1.PNG	dev_hdd0/game/NPEB00464/USRDIR/SND0.AT3	0
NPEB00466	EU	From Dust	http://ares.dl.playstation.net/cdn/EP0001/NPEB00466_00/PxKjpuMSqfRYlOkUfxXUkMMdybMNpHxbPMHfgQXetQsWqDHKGIGQmWmkAbJwTJNz.pkg	dev_hdd0/game/NPEB00466/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00466/ICON0.PNG	dev_hdd0/game/NPEB00466/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00466/PIC1.PNG	dev_hdd0/game/NPEB00466/USRDIR/SND0.AT3	0
NPUB30152	US	Spelunker HD	http://zeus.dl.playstation.net/cdn/UP2038/NPUB30152_00/3qBFPANM0xO78mPaCRQ99vFiEJFYocVmdtTtKK4onptlQtdA7wXvYcBdmotYHThn4LMCl5SWbyrw11sNbObtyVFVYkiSiaaTbNWCb.pkg	dev_hdd0/game/NPUB3015/USRDIR/EBOOT.BIN	dev_hdd0/game/NPUB3015/ICON0.PNG	dev_hdd0/game/NPUB3015/USRDIR/PARAM.SFO	dev_hdd0/game/NPUB3015/PIC1.PNG	dev_hdd0/game/NPUB3015/USRDIR/SND0.AT3	0
NPUB30042	US	CellFactor: Psychokinetic Wars	http://ares.dl.playstation.net/cdn/UP0001/NPUB30042_00/m2FMGc7kE5ajDIAWCVQK83O5DApMFOk1gHU5Qcg5rpfcQD633hubxDDlg2HJb4nOEY2SBlSqyvYqjmf2BeU60qmh39eiJ5d0IyH2n.pkg	dev_hdd0/game/NPUB3004/USRDIR/EBOOT.BIN	dev_hdd0/game/NPUB3004/ICON0.PNG	dev_hdd0/game/NPUB3004/USRDIR/PARAM.SFO	dev_hdd0/game/NPUB3004/PIC1.PNG	dev_hdd0/game/NPUB3004/USRDIR/SND0.AT3	0
NPEB00473	EU	Mercury Hg	http://zeus.dl.playstation.net/cdn/EP4002/NPEB00473_00/vQKDMORjXHiWPUxOIolrxCYvnWgwJPqKMxmtLalIaZplVmLZTMUpOODugAPGkaau.pkg	dev_hdd0/game/NPEB00473/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00473/ICON0.PNG	dev_hdd0/game/NPEB00473/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00473/PIC1.PNG	dev_hdd0/game/NPEB00473/USRDIR/SND0.AT3	0
NPEB00475	EU	Swarm	http://ares.dl.playstation.net/cdn/EP4002/NPEB00475_00/vxeAmAptWpdLDlqPmlZjeLfgILiISdqPkPMCiOkLQKSefVeboWLfFXZZSPRpDAkD.pkg	dev_hdd0/game/NPEB00475/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00475/ICON0.PNG	dev_hdd0/game/NPEB00475/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00475/PIC1.PNG	dev_hdd0/game/NPEB00475/USRDIR/SND0.AT3	0
NPEB00476	EU	I Am Alive		dev_hdd0/game/NPEB00476/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00476/ICON0.PNG	dev_hdd0/game/NPEB00476/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00476/PIC1.PNG	dev_hdd0/game/NPEB00476/USRDIR/SND0.AT3	0
NPEB00477	EU	Sonic the Hedgehog 2	http://zeus.dl.playstation.net/cdn/EP0177/NPEB00477_00/QghLBbtyWFOfIrdmpkHnsYvIzkoUZBcYGKIULWVTHtXFCYLgwxAoynrLvAVDfUem.pkg	dev_hdd0/game/NPEB00477/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00477/ICON0.PNG	dev_hdd0/game/NPEB00477/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00477/PIC1.PNG	dev_hdd0/game/NPEB00477/USRDIR/SND0.AT3	0
NPEB00479	EU	Back to the Future - Episode 2: Get Tannen	http://zeus.dl.playstation.net/cdn/EP2026/NPEB00479_00/WcAmXoClnAqfyFmKyIIhxxqhszlKWUoeWOljcFhbcTbKWxklygUchMTWeKFfcsTEFQqpNlzoeSeshOGKiTmkWtmfAqVmIGLcLkLSv.pkg	dev_hdd0/game/NPEB00479/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00479/ICON0.PNG	dev_hdd0/game/NPEB00479/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00479/PIC1.PNG	dev_hdd0/game/NPEB00479/USRDIR/SND0.AT3	0
NPEB00484	EU	Eufloria	http://zeus.dl.playstation.net/cdn/EP4330/NPEB00484_00/dfrrtVAyHmNFvFZxTDFNCooPlzrTyVfvBbHjKxYRTjbfVpbpamcSTSrKNkpNpSne.pkg	dev_hdd0/game/NPEB00484/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00484/ICON0.PNG	dev_hdd0/game/NPEB00484/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00484/PIC1.PNG	dev_hdd0/game/NPEB00484/USRDIR/SND0.AT3	0
NPEB00503	EU	Mass Effect 2	http://zeus.dl.playstation.net/cdn/EP0006/NPEB00503_00/kfzJeeqhQbdHvqLgRWgTDZjoWimYdsWaZOwchkyXjhlYMiDdDEbiQxzuhQBbdDGqNvhEGQhwplSFrhnUFMOqmTWRliPpfDCsSYsiO.pkg	dev_hdd0/game/NPEB00503/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00503/ICON0.PNG	dev_hdd0/game/NPEB00503/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00503/PIC1.PNG	dev_hdd0/game/NPEB00503/USRDIR/SND0.AT3	0
NPEB00505	EU	Worms Ultimate Mayhem	http://zeus.dl.playstation.net/cdn/EP4064/NPEB00505_00/UlXxwlnoyfxsPKoBgEOZBHxCNihOSUGOiSOgwKBCFKebBppkuNoNnZBZPrsJTJhy.pkg	dev_hdd0/game/NPEB00505/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00505/ICON0.PNG	dev_hdd0/game/NPEB00505/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00505/PIC1.PNG	dev_hdd0/game/NPEB00505/USRDIR/SND0.AT3	0
NPEB00508	EU	Streets of Rage II	http://zeus.dl.playstation.net/cdn/EP0177/NPEB00508_00/HZOTroYbDNlPZDcrYzYrwcJUIowPizvHndpdIuXRSAyOJdTJTPbmSWjPZYqLTzOH.pkg	dev_hdd0/game/NPEB00508/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00508/ICON0.PNG	dev_hdd0/game/NPEB00508/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00508/PIC1.PNG	dev_hdd0/game/NPEB00508/USRDIR/SND0.AT3	0
NPEB00509	EU	SEGA Vintage Collection: Golden Axe	http://zeus.dl.playstation.net/cdn/EP0177/NPEB00509_00/DuJRIyWsyGoiMLhbVyeqlBlcvqnFqkBNZkvpPTCxpcwyYwCGNycVVjCbkTqtNkaB.pkg	dev_hdd0/game/NPEB00509/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00509/ICON0.PNG	dev_hdd0/game/NPEB00509/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00509/PIC1.PNG	dev_hdd0/game/NPEB00509/USRDIR/SND0.AT3	0
NPEB00510	EU	Gatling Gears	http://zeus.dl.playstation.net/cdn/EP0006/NPEB00510_00/UliqluVDaTFfBCWRyKruGIiCqmLaJMxONQyWkIpIbHsuWreupmqMlBPFkmDqpoBS.pkg	dev_hdd0/game/NPEB00510/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00510/ICON0.PNG	dev_hdd0/game/NPEB00510/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00510/PIC1.PNG	dev_hdd0/game/NPEB00510/USRDIR/SND0.AT3	0
NPEB00513	EU	Ridge Racer 7 3D	http://zeus.dl.playstation.net/cdn/EP0700/NPEB00513_00/ObQnmcAwqftzzlKOKHiNDyoNDIPJYvYkfrNINdjStJXjXDPNRWJnHjVlwePQSQrE.pkg	dev_hdd0/game/NPEB00513/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00513/ICON0.PNG	dev_hdd0/game/NPEB00513/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00513/PIC1.PNG	dev_hdd0/game/NPEB00513/USRDIR/SND0.AT3	0
NPEB00514	EU	Auditorium HD		dev_hdd0/game/NPEB00514/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00514/ICON0.PNG	dev_hdd0/game/NPEB00514/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00514/PIC1.PNG	dev_hdd0/game/NPEB00514/USRDIR/SND0.AT3	0
NPUB30408	US	Magic: The Gathering - Duels of the Planeswalkers 2012	http://zeus.dl.playstation.net/cdn/UP2037/NPUB30408_00/uWlZOUcOHXKTgCVSoBsmXCtQWNvaSxCIMIPJjpMDdpPwMaoVIamEXRYLKUcYIRHIBAtQBrFmUpxfanVZFFqSzZWbsnptuRIdotHTC.pkg	dev_hdd0/game/NPUB30408/USRDIR/EBOOT.BIN	dev_hdd0/game/NPUB30408/ICON0.PNG	dev_hdd0/game/NPUB30408/USRDIR/PARAM.SFO	dev_hdd0/game/NPUB30408/PIC1.PNG	dev_hdd0/game/NPUB30408/USRDIR/SND0.AT3	0
NPEB00516	EU	Robot Rescue Revolution		dev_hdd0/game/NPEB00516/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00516/ICON0.PNG	dev_hdd0/game/NPEB00516/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00516/PIC1.PNG	dev_hdd0/game/NPEB00516/USRDIR/SND0.AT3	0
NPEB00521	EU	Warlords		dev_hdd0/game/NPEB00521/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00521/ICON0.PNG	dev_hdd0/game/NPEB00521/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00521/PIC1.PNG	dev_hdd0/game/NPEB00521/USRDIR/SND0.AT3	0
NPEB00526	EU	SEGA Vintage Collection: Altered Beast	http://zeus.dl.playstation.net/cdn/EP0177/NPEB00526_00/KwqLAdQyNsflEEwbUsqAzdTghKxDYxVtBnPYSjxyjjHVgoPHXsxHxlwrPLAtRyUH.pkg	dev_hdd0/game/NPEB00526/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00526/ICON0.PNG	dev_hdd0/game/NPEB00526/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00526/PIC1.PNG	dev_hdd0/game/NPEB00526/USRDIR/SND0.AT3	0
NPEB00527	EU	Tom Clancy's Splinter Cell HD	http://zeus.dl.playstation.net/cdn/EP0001/NPEB00527_00/XTSlcngLjqIYKJZMAnFSncqmdIUDMUeYSzsGTOnZIPDbOYLFrXLQefKwNIaasdew.pkg	dev_hdd0/game/NPEB00527/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00527/ICON0.PNG	dev_hdd0/game/NPEB00527/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00527/PIC1.PNG	dev_hdd0/game/NPEB00527/USRDIR/SND0.AT3	0
NPEB00528	EU	Tom Clancy's Splinter Cell HD: Pandora Tomorrow	http://zeus.dl.playstation.net/cdn/EP0001/NPEB00528_00/pkmafGrbgYnpbGeAljHQgPaQksYiTCHwSzFtFKrgavRRMcrNZJhJHxImZsUSqKMN.pkg	dev_hdd0/game/NPEB00528/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00528/ICON0.PNG	dev_hdd0/game/NPEB00528/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00528/PIC1.PNG	dev_hdd0/game/NPEB00528/USRDIR/SND0.AT3	0
NPEB00529	EU	Burnout Crash!		dev_hdd0/game/NPEB00529/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00529/ICON0.PNG	dev_hdd0/game/NPEB00529/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00529/PIC1.PNG	dev_hdd0/game/NPEB00529/USRDIR/SND0.AT3	0
NPEB00530	EU	SEGA Vintage Collection: Comix Zone	http://zeus.dl.playstation.net/cdn/EP0177/NPEB00530_00/rpdKmYoqqrirSkQltkzVVMLumjYbyVYJdJJwdXVFNhnJcwsPfuhXECftOnjHIDDB.pkg	dev_hdd0/game/NPEB00530/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00530/ICON0.PNG	dev_hdd0/game/NPEB00530/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00530/PIC1.PNG	dev_hdd0/game/NPEB00530/USRDIR/SND0.AT3	0
NPEB00531	EU	Star Raiders	http://zeus.dl.playstation.net/cdn/EP0182/NPEB00531_00/mxevQnQtiJYeiYkDbpPagXdakRtRbCCwOCOcoQimpyiVEZHpyfiWhkamQUGomhYK.pkg	dev_hdd0/game/NPEB00531/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00531/ICON0.PNG	dev_hdd0/game/NPEB00531/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00531/PIC1.PNG	dev_hdd0/game/NPEB00531/USRDIR/SND0.AT3	0
NPEB00534	EU	De Blob 2	http://zeus.dl.playstation.net/cdn/EP1005/NPEB00534_00/GJKRbzhnZuEQLqXzXRwpihxBsMceaShsySIWIQnWTLNpcnFnbSLXmvtdsnscBsOh.pkg	dev_hdd0/game/NPEB00534/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00534/ICON0.PNG	dev_hdd0/game/NPEB00534/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00534/PIC1.PNG	dev_hdd0/game/NPEB00534/USRDIR/SND0.AT3	0
NPEB00542	EU	Wrecked: Revenge Revisited	http://zeus.dl.playstation.net/cdn/EP4040/NPEB00542_00/mRdlbuzuAunMKBvwyemjXyYlyjKGTUmSPsPSiLcpexGeuPrlBVPZZTFAglWwnRgE.pkg	dev_hdd0/game/NPEB0054/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB0054/ICON0.PNG	dev_hdd0/game/NPEB0054/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB0054/PIC1.PNG	dev_hdd0/game/NPEB0054/USRDIR/SND0.AT3	0
NPEB00540	EU	Alien Zombie Megadeath	http://zeus.dl.playstation.net/cdn/EP4052/NPEB00540_00/hBvaOmrinXBLuBbwkNvhFncgnHHkWTfsoOyCQpIQvVUkYFnDtcuFBxjQXAihckUH.pkg	dev_hdd0/game/NPEB00540/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00540/ICON0.PNG	dev_hdd0/game/NPEB00540/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00540/PIC1.PNG	dev_hdd0/game/NPEB00540/USRDIR/SND0.AT3	0
NPEB00545	EU	Rust Buccaneers	http://zeus.dl.playstation.net/cdn/EP4124/NPEB00545_00/dBRxJvSlhXkTysMQcapuphDOoIgiufhjtoOyuouJYaEGaGOALpOTHatohxHdJyYF.pkg	dev_hdd0/game/NPEB00545/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00545/ICON0.PNG	dev_hdd0/game/NPEB00545/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00545/PIC1.PNG	dev_hdd0/game/NPEB00545/USRDIR/SND0.AT3	0
NPEB00548	EU	Dante's Inferno	http://zeus.dl.playstation.net/cdn/EP0006/NPEB00548_00/HzXwbOStissmhqMZdSCCpbFHigYVnCiLlWSugzSujAPgowXoxGYXjRSxknPfvABM.pkg	dev_hdd0/game/NPEB00548/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00548/ICON0.PNG	dev_hdd0/game/NPEB00548/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00548/PIC1.PNG	dev_hdd0/game/NPEB00548/USRDIR/SND0.AT3	0
NPEB00549	EU	Dante's Inferno	http://zeus.dl.playstation.net/cdn/EP0006/NPEB00549_00/koiRtwhJxMqRNvgvvkcHJPqCaQXYtuZyyHqYSYJBHuvfZCyIROsVRWLyaWAuMzvC.pkg	dev_hdd0/game/NPEB00549/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00549/ICON0.PNG	dev_hdd0/game/NPEB00549/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00549/PIC1.PNG	dev_hdd0/game/NPEB00549/USRDIR/SND0.AT3	0
NPEB00550	EU	Dead Space 2	http://zeus.dl.playstation.net/cdn/EP0006/NPEB00550_00/ApySTjMGVOngwPaAZpGWpckUUggKZjjcUEETpGFXkzTCXgbGActTcccTZiuTxTGI.pkg	dev_hdd0/game/NPEB00550/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00550/ICON0.PNG	dev_hdd0/game/NPEB00550/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00550/PIC1.PNG	dev_hdd0/game/NPEB00550/USRDIR/SND0.AT3	0
NPEB00553	EU	Resident Evil Code: Veronica X	http://zeus.dl.playstation.net/cdn/EP0102/NPEB00553_00/ZQpHbPmriEYJCNUTLQRbWqFsPKaHeqqoosSKrbBQJOpcaoOomcYArYieiOghcRqn.pkg	dev_hdd0/game/NPEB00553/USRDIR/EBOOT.BIN	dev_hdd0/game/NPEB00553/ICON0.PNG	dev_hdd0/game/NPEB00553/USRDIR/PARAM.SFO	dev_hdd0/game/NPEB00553/PIC1.PNG	dev_hdd0/game/NPEB00553/USRDIR/SND0.AT3	0
