title_id,game_title,platform_source,region,title_id,url,content_id,distribution,content_type
,Dragon Ball Xenoverse (Japan),,,,,,DISC,BASE_GAME
,Move de Party (Japan),,,,,,DISC,BASE_GAME
,BlazBlue - Centralfiction (Japan),,,,,,DISC,BASE_GAME
,Koi-hime Enbu (Japan),,,,,,DISC,BASE_GAME
,Syberia Collection (Brazil),,,,,,DISC,BASE_GAME
,Dragon Ball - Raging Blast 2 (Japan),,,,,,DISC,BASE_GAME
,"LEGO Harry Potter - Years 1-4 (Asia) (En,Fr,De,Es,It,Da)",,,,,,DISC,BASE_GAME
,"DiRT 3 - Complete Edition (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"SingStar Die Eiskoenigin - Voellig unverfroren (Germany) (En,De)",,,,,,DISC,BASE_GAME
,"Shoot, The (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"LittleBigPlanet 2 - Extras Edition (Europe) (En,Fr,De,Es,It,Nl,Pt,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"SingStar Made in Germany (Germany) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,Port Royale 3 (Japan),,,,,,DISC,BASE_GAME
,"High Velocity Bowling (USA) (En,Fr,Es) (FW3.50)",,,,,,DISC,BASE_GAME
,Tekken 6 (Japan) (v02.00),,,,,,DISC,BASE_GAME
,"Skylanders - Spyro's Adventure (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,"Disney Infinity (Europe) (En,Pl,Ru,Ar)",,,,,,DISC,BASE_GAME
,"Buzz! Polskie Lamiglowki (Poland) (En,Pl,Ru,Hr)",,,,,,DISC,BASE_GAME
,Buzz! Quiz TV (Poland),,,,,,DISC,BASE_GAME
,"SingStar Morangos com Acucar (Portugal) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"South Park - The Stick of Truth (Russia) (En,Ru)",,,,,,DISC,BASE_GAME
,Dungeons & Dragons - Mystara Eiyuu Senki (Japan),,,,,,DISC,BASE_GAME
,"Saints Row 2 (Russia) (En,Ru)",,,,,,DISC,BASE_GAME
,"Club, The (Russia)",,,,,,DISC,BASE_GAME
,Majin to Ushinawareta Oukoku (Japan),,,,,,DISC,BASE_GAME
,Red Seeds Profile (Asia),,,,,,DISC,BASE_GAME
,"Disney Infinity 2.0 - Play Without Limits (Europe) (En,Pl,Ru,Ar)",,,,,,DISC,BASE_GAME
,"Devil May Cry - HD Collection (Japan) (En,Ja,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Call of Duty - Black Ops (Russia),,,,,,DISC,BASE_GAME
,"Far Cry 3 + Far Cry 4 - Double Pack (Russia) (En,Pl,Ru)",,,,,,DISC,BASE_GAME
,007 - Blood Stone (Japan),,,,,,DISC,BASE_GAME
,"Dark Souls (Asia) (En,Zh,Ko)",,,,,,DISC,BASE_GAME
,"Assassin's Creed IV - Black Flag + Assassin's Creed - Rogue (Russia) (En,Pl,Ru,Cs,Hu,Ar)",,,,,,DISC,BASE_GAME
,Wizardry - Twin Pack (Japan),,,,,,DISC,BASE_GAME
,Wizardry - Perfect Pack (Japan),,,,,,DISC,BASE_GAME
,Il-2 Shturmovik - Krylatye xishhniki (Russia),,,,,,DISC,BASE_GAME
,Need for Speed - ProStreet (Russia),,,,,,DISC,BASE_GAME
,"XCOM - Enemy Unknown (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,"Mafia II (Europe) (Pl,Ru,Cs)",,,,,,DISC,BASE_GAME
,"Tom Clancy's Rainbow Six - Vegas 2 - Complete Edition (Germany) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Disney Bolt (Russia),,,,,,DISC,BASE_GAME
,Disney G-Force (Russia),,,,,,DISC,BASE_GAME
,"LEGO Pirates of the Caribbean - The Video Game (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,"Call of Duty - Ghosts (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,Call of Duty - Modern Warfare 3 (Russia),,,,,,DISC,BASE_GAME
,DreamWorks Madagascar - Escape 2 Africa (Russia),,,,,,DISC,BASE_GAME
,"Assassin's Creed - Brotherhood (Europe) (It,Pl,Ru)",,,,,,DISC,BASE_GAME
,Tom Clancy's Splinter Cell - Blacklist (Russia),,,,,,DISC,BASE_GAME
,"Sonic the Hedgehog (Europe) (En,Ja,Fr,De,Es,It) (v02.01)",,,,,,DISC,BASE_GAME
,NieR Replicant (Japan),,,,,,DISC,BASE_GAME
,"Painkiller - Hell & Damnation (Germany) (En,Ja,Fr,De,Es,It,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Ultimate Stealth Triple Pack (Europe) (En,Fr,De,Es,It,Pl,Ru) (BLES-02124)",,,,,,DISC,BASE_GAME
,Fallout 3 (Russia),,,,,,DISC,BASE_GAME
,Shin Hokuto Musou (Japan),,,,,,DISC,BASE_GAME
,"DanceStar Party Hits (Germany) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Diablo III (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,Dark Souls II - Scholar of the First Sin (Japan),,,,,,DISC,BASE_GAME
,Godzilla (Japan),,,,,,DISC,BASE_GAME
,One Piece - Kaizoku Musou 3 (Japan),,,,,,DISC,BASE_GAME
,Zone of the Enders - HD Edition (Japan),,,,,,DISC,BASE_GAME
,Zone of the Enders - HD Edition (Japan) (PlayStation 3 the Best),,,,,,DISC,BASE_GAME
,Wolfenstein (Germany),,,,,,DISC,BASE_GAME
,Time Crisis 4 (Japan),,,,,,DISC,BASE_GAME
,Disney Phineas and Ferb - Across the 2nd Dimension (Russia),,,,,,DISC,BASE_GAME
,"Bayonetta (Japan, Korea) (En,Ja,Fr,De,Es,It) (v01.00)",,,,,,DISC,BASE_GAME
,Fairy Fencer F (Japan),,,,,,DISC,BASE_GAME
,Vampire Resurrection (Japan),,,,,,DISC,BASE_GAME
,"Mafia II - Extended Edition (Europe) (Pl,Ru,Cs)",,,,,,DISC,BASE_GAME
,"Need for Speed - Hot Pursuit (Europe) (En,Pl,Ru)",,,,,,DISC,BASE_GAME
,"PES 2011 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru,Tr)",,,,,,DISC,BASE_GAME
,"SingStar Ultimate Party (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru,Tr)",,,,,,DISC,BASE_GAME
,"Walking Dead, The - Survival Instinct (Russia)",,,,,,DISC,BASE_GAME
,"Watch_Dogs (Europe) (Pl,Ru,Cs,Hu)",,,,,,DISC,BASE_GAME
,Wolfenstein (Russia),,,,,,DISC,BASE_GAME
,"Michael Jackson - The Experience (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,"Tekken 6 (Europe) (En,Ja,Fr,De,Es,It,Ko,Ru) (v02.00)",,,,,,DISC,BASE_GAME
,"LittleBigPlanet 3 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,Ice Age 4 - Continental Drift - Arctic Games (Russia),,,,,,DISC,BASE_GAME
,Call of Duty - Modern Warfare 2 (Poland),,,,,,DISC,BASE_GAME
,Call of Duty - World at War (Poland),,,,,,DISC,BASE_GAME
,"Call of Duty - Advanced Warfare (United Arab Emirates) (En,Ar)",,,,,,DISC,BASE_GAME
,Dragon Quest Builders - Alefgard o Fukkatsu Seyo (Japan),,,,,,DISC,BASE_GAME
,"Ridge Racer 7 (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,"Sonic World Adventure (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,Shin Sangoku Musou 7 (Japan),,,,,,DISC,BASE_GAME
,LEGO Marvel Super Heroes - The Game (Japan),,,,,,DISC,BASE_GAME
,"LEGO Marvel Avengers (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,JoJo no Kimyou na Bouken - Eyes of Heaven (Japan),,,,,,DISC,BASE_GAME
,Odin Sphere - Leifthrasir (Japan),,,,,,DISC,BASE_GAME
,Sacred 2 - Fallen Angel (Poland),,,,,,DISC,BASE_GAME
,Prototype 2 (Poland),,,,,,DISC,BASE_GAME
,Minna no Golf 5 (Japan) (PlayStation Move Taiou),,,,,,DISC,BASE_GAME
,Oneechanbara Z - Kagura with NoNoNo! (Japan),,,,,,DISC,BASE_GAME
,Ken to Mahou to Gakuen Mono. 3 (Japan),,,,,,DISC,BASE_GAME
,Sophie no Atelier - Fushigi na Hon no Renkinjutsushi (Japan),,,,,,DISC,BASE_GAME
,Sly Cooper Collection (Japan),,,,,,DISC,BASE_GAME
,"Bayonetta (Japan) (En,Ja,Fr,De,Es,It) (v02.00)",,,,,,DISC,BASE_GAME
,"Destiny (Japan) (En,Ja,Fr,De,Es,It,Pt)",,,,,,DISC,BASE_GAME
,Dishonored (Japan),,,,,,DISC,BASE_GAME
,inFamous 2 (Japan),,,,,,DISC,BASE_GAME
,"Siren - New Translation (Asia) (En,Ja)",,,,,,DISC,BASE_GAME
,"Shaun White Snowboarding (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,"Star Wars - The Force Unleashed (Korea) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Call of Duty - Black Ops (Japan) (Fukikaeban),,,,,,DISC,BASE_GAME
,"Far Cry 3 (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,Sengoku Musou 4 (Japan),,,,,,DISC,BASE_GAME
,"Elder Scrolls IV, The - Oblivion - Game of the Year Edition (Japan) (v02.00)",,,,,,DISC,BASE_GAME
,Shin Sangoku Musou - Eiketsuden (Japan),,,,,,DISC,BASE_GAME
,Troy Musou (Japan),,,,,,DISC,BASE_GAME
,Disney - Pixar Arabalar 2 (Turkey),,,,,,DISC,BASE_GAME
,inFamous 2 (Turkey),,,,,,DISC,BASE_GAME
,"Start the Party! Parti Baslasin! (Turkey) (En,Tr)",,,,,,DISC,BASE_GAME
,"Shin Sangoku Musou 7 - Empires (Japan, Asia)",,,,,,DISC,BASE_GAME
,Skylanders - Swap Force (Russia),,,,,,DISC,BASE_GAME
,"Dragon's Crown (Asia) (Zh,Ko)",,,,,,DISC,BASE_GAME
,Shin Sangoku Musou 6 - Empires (Asia),,,,,,DISC,BASE_GAME
,"F1 2013 (Brazil) (En,Pt)",,,,,,DISC,BASE_GAME
,Call of Duty - Modern Warfare 2 (France),,,,,,DISC,BASE_GAME
,Fallout 3 (France),,,,,,DISC,BASE_GAME
,Call of Duty - Modern Warfare 3 (France),,,,,,DISC,BASE_GAME
,"Orange Box, The (France)",,,,,,DISC,BASE_GAME
,Driver - San Francisco (Japan),,,,,,DISC,BASE_GAME
,"Def Jam - Icon (Japan) (En,Fr)",,,,,,DISC,BASE_GAME
,Tom Clancy's Ghost Recon - Future Soldier (Japan),,,,,,DISC,BASE_GAME
,"Gran Turismo 5 - 2013 Edition (Asia) (En,Zh)",,,,,,DISC,BASE_GAME
,"Killzone 3 (Asia) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko,Pl,Ru,Tr)",,,,,,DISC,BASE_GAME
,Scene It Bright Lights! Big Screen! (Canada),,,,,,DISC,BASE_GAME
,Call of Duty - Modern Warfare 2 (Canada),,,,,,DISC,BASE_GAME
,"FIFA 19 - Legacy Edition (Latin America) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,"Sports Champions (Asia) (En,Zh)",,,,,,DISC,BASE_GAME
,FIFA 08 (Asia),,,,,,DISC,BASE_GAME
,UEFA Euro 2008 - Austria-Switzerland (Asia),,,,,,DISC,BASE_GAME
,"Gran Turismo 5 (Asia) (En,Zh)",,,,,,DISC,BASE_GAME
,"Battlefield 3 (Asia) (En,Zh)",,,,,,DISC,BASE_GAME
,"Captain America - Super Soldier (Asia) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"World Soccer Winning Eleven 2011 (Asia) (En,Zh)",,,,,,DISC,BASE_GAME
,"Resistance 2 (Asia) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ko)",,,,,,DISC,BASE_GAME
,"Tokyo Jungle (Asia) (Zh,Ko)",,,,,,DISC,BASE_GAME
,"Dragon Ball Z - Budokai HD Collection (Asia) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,Star Ocean - Integrity and Faithlessness (Japan),,,,,,DISC,BASE_GAME
,"Medal of Honor (France) (En,Fr)",,,,,,DISC,BASE_GAME
,"Tom Clancy's EndWar (Europe) (En,Fr,De,Es,It) (FW2.50)",,,,,,DISC,BASE_GAME
,"SingStar Hits (France) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",,,,,,DISC,BASE_GAME
,Scene It Lumieres ! Action ! (France),,,,,,DISC,BASE_GAME
,Medal of Honor (Japan),,,,,,DISC,BASE_GAME
,Ace Combat - Assault Horizon (Japan),,,,,,DISC,BASE_GAME
,Call of Duty - Black Ops II (Japan) (Jimakuban),,,,,,DISC,BASE_GAME
,Shin Sangoku Musou 5 - Empires (Japan) (v02.00),,,,,,DISC,BASE_GAME
,Bladestorm - Hyakunen Sensou (Japan) (v02.00),,,,,,DISC,BASE_GAME
,"Michael Jackson - The Experience (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,Mercenaries 2 - World in Flames (Japan),,,,,,DISC,BASE_GAME
,"Thief (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,"Nikudan (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,"Heavy Fire - Afghanistan (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,Muv-Luv Photonflowers (Japan),,,,,,DISC,BASE_GAME
,Kagero - Mou 1-ri no Princess (Japan),,,,,,DISC,BASE_GAME
,Big 3 Gun Shooting (Japan),,,,,,DISC,BASE_GAME
,Accel World - Kasoku no Chouten (Japan),,,,,,DISC,BASE_GAME
,Natural Doctrine (Japan),,,,,,DISC,BASE_GAME
,Fallout 3 - Game of the Year Edition (France),,,,,,DISC,BASE_GAME
,"Red Faction - Guerrilla (Europe) (En,Pl,Ru,Cs,Ar)",,,,,,DISC,BASE_GAME
,Haze (Russia),,,,,,DISC,BASE_GAME
,"LittleBigPlanet 3 (Brazil) (En,Es,Pt)",,,,,,DISC,BASE_GAME
,"Angry Birds Star Wars (Europe) (Ru,Ar)",,,,,,DISC,BASE_GAME
,Assassin's Creed (Russia),,,,,,DISC,BASE_GAME
,"Dragon Ball - Raging Blast 2 (Europe) (En,Fr,De,Es,It) (v01.00)",,,,,,DISC,BASE_GAME
,007 Legends (Russia),,,,,,DISC,BASE_GAME
,"Call of Duty - Advanced Warfare (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,Shin Sangoku Musou 6 - Empires (Japan),,,,,,DISC,BASE_GAME
,Shin Sangoku Musou 7 - Moushouden (Japan),,,,,,DISC,BASE_GAME
,"Robert Ludlum's Konspiraciya Borna (Russia) (En,Ru)",,,,,,DISC,BASE_GAME
,Dragon Age - Nachalo (Russia),,,,,,DISC,BASE_GAME
,Ar nosurge - Umareizuru Hoshi e Inoru Uta (Japan),,,,,,DISC,BASE_GAME
,Persona 5 (Japan),,,,,,DISC,BASE_GAME
,"Rayman Legends + Rayman Origins (Russia) (En,Pl,Ru)",,,,,,DISC,BASE_GAME
,Aliens vs. Predator (Russia),,,,,,DISC,BASE_GAME
,"Sleeping Dogs (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,Buzz! Le Plus Malin des Francais (France),,,,,,DISC,BASE_GAME
,"SingStar Hits 2 (France) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ru)",,,,,,DISC,BASE_GAME
,"Call of Duty - Black Ops II (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,Disney-Pixar WALL-E (Russia),,,,,,DISC,BASE_GAME
,Disney-Pixar Istoriya igrushek - Bol'shoj pobeg (Russia),,,,,,DISC,BASE_GAME
,FIFA 08 (Russia),,,,,,DISC,BASE_GAME
,"Disney TRON - Evolution (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,007 - Kvant Miloserdiya (Russia),,,,,,DISC,BASE_GAME
,"Far Cry 2 (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,"Driver - San Francisco (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,"One Piece - Pirate Warriors (Europe) (En,Fr,De,Es,It) (v01.01)",,,,,,DISC,BASE_GAME
,"Saboteur, The (France)",,,,,,DISC,BASE_GAME
,MX vs. ATV Extreme Limite (France),,,,,,DISC,BASE_GAME
,Fallout - New Vegas (France),,,,,,DISC,BASE_GAME
,Army of Two - The 40th Day (Japan),,,,,,DISC,BASE_GAME
,Max Payne 3 (Japan),,,,,,DISC,BASE_GAME
,"Grid 2 (Europe) (Fr,De,Es,It,Pl)",,,,,,DISC,BASE_GAME
,"Biohazard - Revelations - Unveiled Edition (Japan) (En,Ja,Fr,De,Es,It,Nl,Pt,Pl,Ru)",,,,,,DISC,BASE_GAME
,Lollipop Chainsaw (Japan),,,,,,DISC,BASE_GAME
,Rage (Russia),,,,,,DISC,BASE_GAME
,Split-Second - Velocity (Russia),,,,,,DISC,BASE_GAME
,Stormrise (Russia),,,,,,DISC,BASE_GAME
,Prototype 2 (Russia),,,,,,DISC,BASE_GAME
,Nickelodeon Gubka Bob Kvadratnye Shtany - Plankton. Mest' robotov (Russia),,,,,,DISC,BASE_GAME
,"Biohazard - Revelations 2 (Japan) (En,Ja,Fr,De,Es,It,Pt,Zh,Ko,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Metal Gear Solid V - Ground Zeroes (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,"Metal Gear Solid V - The Phantom Pain (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,"Battlefield Hardline (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,"Heavy Rain - Edition Modifiee (France) (En,Fr,De,Es,It,Nl,Pt)",,,,,,DISC,BASE_GAME
,Call of Duty - Modern Warfare 3 (Japan) (Fukikaeban),,,,,,DISC,BASE_GAME
,"Killzone 2 (Asia) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Split-Second (Asia) (En,Fr,Es)",,,,,,DISC,BASE_GAME
,LEGO Movie - The Game (Japan),,,,,,DISC,BASE_GAME
,"Lord of the Rings, The - War in the North (Asia) (En,Fr,Pt)",,,,,,DISC,BASE_GAME
,"Dishonored (Europe) (Pl,Ru,Cs,Hu)",,,,,,DISC,BASE_GAME
,Fast & Furious - Showdown (Russia),,,,,,DISC,BASE_GAME
,Yoru no Nai Kuni (Japan),,,,,,DISC,BASE_GAME
,"F1 2010 (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,"Dishonored - Game of the Year Edition (Europe) (Pl,Ru,Cs,Hu)",,,,,,DISC,BASE_GAME
,"F1 2012 (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,Sega Rally (Russia),,,,,,DISC,BASE_GAME
,"Prince of Persia (Europe) (Pl,Ru)",,,,,,DISC,BASE_GAME
,Lednikovyj period 3 - E'ra dinozavrov (Russia),,,,,,DISC,BASE_GAME
,Rio (Russia),,,,,,DISC,BASE_GAME
,"Legend of Spyro, The - Dawn of the Dragon (Russia) (En,Ru)",,,,,,DISC,BASE_GAME
,Need for Speed - ProStreet (Japan),,,,,,DISC,BASE_GAME
,Need for Speed - Undercover (Japan),,,,,,DISC,BASE_GAME
,Need for Speed - Shift (Japan),,,,,,DISC,BASE_GAME
,Need for Speed - Most Wanted - A Criterion Game (Japan),,,,,,DISC,BASE_GAME
,"Need for Speed - Rivals (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,Musou Orochi Z (Japan) (v02.01),,,,,,DISC,BASE_GAME
,Hakuouki - Reimeiroku Nagorigusa (Japan),,,,,,DISC,BASE_GAME
,"Lollipop Chainsaw - Premium Edition (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,Nobunaga no Yabou - Tendou with Power-Up Kit (Japan),,,,,,DISC,BASE_GAME
,Novyj Chelovek-Pauk (Russia),,,,,,DISC,BASE_GAME
,Dead or Alive 5 Ultimate (Japan),,,,,,DISC,BASE_GAME
,Ken to Mahou to Gakuen Mono. 2G (Japan),,,,,,DISC,BASE_GAME
,"LittleBigPlanet - Game of the Year Edition (Asia) (En,Zh)",,,,,,DISC,BASE_GAME
,Mahjong Dream C Club (Japan),,,,,,DISC,BASE_GAME
,"Amazing Spider-Man 2, The (Russia)",,,,,,DISC,BASE_GAME
,"PES 2013 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru,Ar,Tr)",,,,,,DISC,BASE_GAME
,Call of Duty - Modern Warfare 2 (Russia),,,,,,DISC,BASE_GAME
,"Silent Hill - Downpour (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,Saint Seiya Senki (Japan),,,,,,DISC,BASE_GAME
,Saint Seiya - Soldiers' Soul (Japan),,,,,,DISC,BASE_GAME
,Saint Seiya - Brave Soldiers (Japan),,,,,,DISC,BASE_GAME
,"Psycho Break (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,"Rayman Legends (Russia) (En,Ru)",,,,,,DISC,BASE_GAME
,Blur Racerz (Japan),,,,,,DISC,BASE_GAME
,Split-Second (Japan),,,,,,DISC,BASE_GAME
,Midnight Club - Los Angeles (Japan),,,,,,DISC,BASE_GAME
,"Gran Turismo 5 (Japan) (En,Ja) (v02.00)",,,,,,DISC,BASE_GAME
,"LittleBigPlanet 2 (Asia) (En,Zh)",,,,,,DISC,BASE_GAME
,Burnout Paradise (Asia),,,,,,DISC,BASE_GAME
,"God of War - Ascension (Asia) (En,Zh,Ko)",,,,,,DISC,BASE_GAME
,"Final Fantasy XIII (Asia) (En,Zh,Ko)",,,,,,DISC,BASE_GAME
,"Buzz! Brain of Switzerland (Switzerland) (Fr,De,It)",,,,,,DISC,BASE_GAME
,"Parrain, Le - Edition du Don (France)",,,,,,DISC,BASE_GAME
,"Deus Ex (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,Mafia II - Director's Cut (Australia),,,,,,DISC,BASE_GAME
,"SingStar Guitar (Australia) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",,,,,,DISC,BASE_GAME
,"Zone of the Enders HD Collection (Australia) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,"Heavy Rain - Move Edition (Asia) (En,Zh,Ko)",,,,,,DISC,BASE_GAME
,One Piece - Kaizoku Musou 2 (Asia),,,,,,DISC,BASE_GAME
,"Falling Skies - The Game (Brazil) (En,Pt)",,,,,,DISC,BASE_GAME
,Musou Orochi 2 Ultimate (Asia),,,,,,DISC,BASE_GAME
,Akiba's Trip 2 (Japan),,,,,,DISC,BASE_GAME
,Dead or Alive 5 - Last Round (Japan),,,,,,DISC,BASE_GAME
,Gal Gun (Japan),,,,,,DISC,BASE_GAME
,J-Stars Victory Vs - Anison Sound Edition (Japan),,,,,,DISC,BASE_GAME
,"BioShock Infinite - The Complete Edition (Europe) (En,Fr,De,Es,It)",,,,,,DISC,BASE_GAME
,Bleach - Soul Ignition (Japan),,,,,,DISC,BASE_GAME
,No More Heroes - Red Zone Edition (Japan) (v02.00),,,,,,DISC,BASE_GAME
,"Buzz! The Ultimate Music Quiz (Scandinavia) (En,Sv,No,Da,Fi)",,,,,,DISC,BASE_GAME
,Kamen Rider - Battride War II (Japan),,,,,,DISC,BASE_GAME
,Kamen Rider - Battride War - Premium TV Sound Edition (Japan),,,,,,DISC,BASE_GAME
,"SingStar SuomiSuosikit (Finland) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ru)",,,,,,DISC,BASE_GAME
,Gladiator VS (Japan),,,,,,DISC,BASE_GAME
,Monster Hunter Frontier G (Japan),,,,,,DISC,BASE_GAME
,"Saints Row 2 (Japan) (En,Ja)",,,,,,DISC,BASE_GAME
,Dead Island (Japan),,,,,,DISC,BASE_GAME
,Retro City Rampage DX (USA),,,,,,DISC,BASE_GAME
,Shakedown - Hawaii (USA),,,,,,DISC,BASE_GAME
,Assassin's Creed - Ezio Saga (Japan),,,,,,DISC,BASE_GAME
,Eiyuu Densetsu - Sora no Kiseki FC - Kai - HD Edition (Japan),,,,,,DISC,BASE_GAME
,Heavy Rain - Kokoro no Kishimu Toki - PlayStation Move Taiou (Japan),,,,,,DISC,BASE_GAME
,Nerawareta Gakuen - Gekijouban Anime & Kanzenban Shiryoushuu - Hybrid Disc (Japan),,,,,,DISC,BASE_GAME
,"Journey Collector's Edition (Asia) (En,Zh)",,,,,,DISC,BASE_GAME
,Chou Jikuu Yousai Macross - Ai Oboete Imasu ka - Hybrid Pack (Japan),,,,,,DISC,BASE_GAME
,CV - Casting Voice (Japan),,,,,,DISC,BASE_GAME
,Macross 30 - Ginga o Tsunagu Utagoe (Japan),,,,,,DISC,BASE_GAME
,AKB1-149 Ren'ai Sousenkyo (Japan),,,,,,DISC,BASE_GAME
,BioShock (Japan) (BLJS-10189),,,,,,DISC,BASE_GAME
,Call of Duty - Black Ops II (Japan),,,,,,DISC,BASE_GAME
,EA Sports Sougou Kakutougi (Japan),,,,,,DISC,BASE_GAME
,Shaun White Snowboarding (Japan),,,,,,DISC,BASE_GAME
,Starhawk (Japan),,,,,,DISC,BASE_GAME
,Steins;Gate 0 (Japan),,,,,,DISC,BASE_GAME
,Test Drive Unlimited 2 Plus Casino Online (Japan),,,,,,DISC,BASE_GAME
,Tom Clancy's Rainbow Six - Vegas 2 (Japan),,,,,,DISC,BASE_GAME
,Winning Eleven 2016 (Japan),,,,,,DISC,BASE_GAME
,Assassin's Creed (Poland),,,,,,DISC,BASE_GAME
,"Disney-Pixar Cars 2 (Europe) (En,Da,Fi)",,,,,,DISC,BASE_GAME
,Disney-Pixar Up (Poland),,,,,,DISC,BASE_GAME
,F1 2014 (Poland),,,,,,DISC,BASE_GAME
,Fallout 3 (Poland),,,,,,DISC,BASE_GAME
,Hitman - Absolution (Poland),,,,,,DISC,BASE_GAME
,SingStar Frozen - Kraina Lodu (Poland),,,,,,DISC,BASE_GAME
,Hakuouki - Junsouroku (Japan),,,,,,DISC,BASE_GAME
,Meikyuu Touro Legasista (Japan),,,,,,DISC,BASE_GAME
,Railfan (Japan),,,,,,DISC,BASE_GAME
,"Railfan - Taiwan Koutetsu (Japan) (En,Ja,Zh)",,,,,,DISC,BASE_GAME
,Tom Clancy's H.A.W.X. 2 (Japan),,,,,,DISC,BASE_GAME
,Zettai Geigeki Wars - Metropolis Defenders (Japan),,,,,,DISC,BASE_GAME
,Derby Time Online (Japan),,,,,,DISC,BASE_GAME
,Dream C Club Gogo. (Japan),,,,,,DISC,BASE_GAME
,Initial D - Extreme Stage (Japan),,,,,,DISC,BASE_GAME
,LittleBigPlanet 3 (Japan),,,,,,DISC,BASE_GAME
,LittleBigPlanet Karting (Japan),,,,,,DISC,BASE_GAME
,Duke Nukem Forever (Japan),,,,,,DISC,BASE_GAME
,Gekijouban Macross F - 30th d Shudisuta b Box - Project F - Ultimate Hybrid Disc (Japan),,,,,,DISC,BASE_GAME
,Tears to Tiara II - Haou no Matsuei (Japan),,,,,,DISC,BASE_GAME
,Disney-Pixar WALL-E (Japan),,,,,,DISC,BASE_GAME
,Dream C Club Zero - Special Edipyon! (Japan),,,,,,DISC,BASE_GAME
,Ninja Gaiden 3 - Razor's Edge (Japan),,,,,,DISC,BASE_GAME
